Handle,Title,Body (HTML),Vendor,Type,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,notas,,
vbce023bdb,15cm palitos de madera 50 unids pa manualidades,,VivaBien,Papelería y Oficina,TRUE,VBCE023BDB,,,VBCE023BDB.jpg,巨型木棒（50根）,文具办公,"品名由豆包识图生成 conf=0.90，卖点:['尺寸15×1.8cm', '50根装', '木制', '手工材料']; 价格待补（AI 不估价）","品名由豆包识图生成 conf=0.90，卖点:['尺寸15×1.8cm', '50根装', '木制', '手工材料']; 价格待补（AI 不估价）"
vb7144dc63,Cepillo pa baño mango largo verde con gancho pa colgar 🚿,,VivaBien,Baño y Sanitarios,TRUE,VB7144DC63,,,VB7144DC63.jpg,长柄沐浴刷,浴室卫浴,"品名由豆包识图生成 conf=0.80，卖点:['绿色手柄', '长柄设计', '带挂孔', '刷头带包装']; 价格待补（AI 不估价）","品名由豆包识图生成 conf=0.80，卖点:['绿色手柄', '长柄设计', '带挂孔', '刷头带包装']; 价格待补（AI 不估价）"
vb76e6f164,Bocinas RGB / parlantes RGB en cubo 1 par compactas,"Bocinas RGB / parlantes RGB en cubo 1 par compactas

📦 Características:
• 一套
• RGB灯效
• 小型立方体

💰 Precio: RD$ 495
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB76E6F164,495.0,,VB76E6F164.jpg,RGB音箱,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 495，请在审核台确认
vb259c8bfa,Audífonos Bluetooth P9 Pro Max negros alta fidelidad 40mm,"Audífonos Bluetooth P9 Pro Max negros alta fidelidad 40mm

📦 Características:
• 40mm动圈喇叭
• 高保真
• 支持AAC/SBC解码
• 黑色

💰 Precio: RD$ 385
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB259C8BFA,385.0,,VB259C8BFA.jpg,P9 Pro Max耳机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 385，请在审核台确认
vb52795e24,Audífonos inalámbricos / Bluetooth HD micrófono batería duradera,"Audífonos inalámbricos / Bluetooth HD micrófono batería duradera

📦 Características:
• 立体声
• HD麦克风
• 语音通话
• 大容量电池

💰 Precio: RD$ 175
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB52795E24,775,,VB52795E24.jpg,无线耳机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 75，请在审核台确认; 价格经二次OCR修正：75 → RD$ 175
vbab683120,Audífonos inalámbricos negros HiFi estéreo Bluetooth 5.4,"Audífonos inalámbricos negros HiFi estéreo Bluetooth 5.4

📦 Características:
• 无线
• 立体声
• 5.4版本
• 黑色
• 录音功能
• 平衡音频
• HiFi音质

💰 Precio: RD$ 580
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBAB683120,580.0,,VBAB683120.jpg,无线耳机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 580，请在审核台确认
vb93c9ee21,Teléfono fijo / residencial con alarma y pantalla,"Teléfono fijo / residencial con alarma y pantalla

📦 Características:
• 自动重拨
• 来电显示
• 6个月保修
• 音乐保持
• 闹钟功能

💰 Precio: RD$ 750
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB93C9EE21,750.0,,VB93C9EE21.jpg,座机电话,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 750，请在审核台确认
vb76e6f164,Bocinas RGB / parlantes RGB en cubo 1 par compactas,"Bocinas RGB / parlantes RGB en cubo 1 par compactas

📦 Características:
• 一套
• RGB灯效
• 小型立方体

💰 Precio: RD$ 495
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB76E6F164,495.0,,VB76E6F164.jpg,RGB音箱,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 495，请在审核台确认
vb6dc89dad,Audífonos inalámbricos / headphones Bluetooth V5.1 HD,"Audífonos inalámbricos / headphones Bluetooth V5.1 HD

📦 Características:
• 无线
• V5.1
• 高清麦克风
• 降噪
• 立体声
• 低音效果

💰 Precio: RD$ 545
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB6DC89DAD,545.0,,VB6DC89DAD.jpg,无线耳机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 价格疑似识别有误（549.0），已自动修正为 RD$ 5490; 价格由 AI 从图片识别：RD$ 5490，请在审核台确认; 价格经二次OCR修正：549 → RD$ 545
vb3b90dc53,Radio solar / Bluetooth / USB / FM/AM/SW con luz LED,"Radio solar / Bluetooth / USB / FM/AM/SW con luz LED

📦 Características:
• 19.7x6.8x11.7cm
• 太阳能
• 蓝牙
• USB
• TF卡
• FM/AM/SW
• LED灯
• 锂电池

💰 Precio: RD$ 950
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB3B90DC53,850,,VB3B90DC53.jpg,多功能收音机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 950，请在审核台确认
vbd78caac7,Bocinas Bluetooth / Parlantes 2.1 con USB y soporte TF Card,"Bocinas Bluetooth / Parlantes 2.1 con USB y soporte TF Card

📦 Características:
• 2.1声道
• 支持蓝牙
• USB接口
• TF卡支持

💰 Precio: RD$ 550
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBD78CAAC7,4500,,VBD78CAAC7.jpg,无线音箱套装,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 550，请在审核台确认
vb9b3f0fac,"Bocina inalámbrica / altavoz Bluetooth 4"" con micrófono portátil","Bocina inalámbrica / altavoz Bluetooth 4"" con micrófono portátil

📦 Características:
• 1个
• 4英寸
• 带麦克风
• 便携式

💰 Precio: RD$ 530
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB9B3F0FAC,530.0,,VB9B3F0FAC.jpg,无线音箱,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 530，请在审核台确认
vbadebdd1d,Radio portátil AM/FM/SW con USB/TF/MP3 y linterna recargable,"Radio portátil AM/FM/SW con USB/TF/MP3 y linterna recargable

📦 Características:
• USB接口
• TF卡槽
• AM/FM/SW三波段
• MP3播放
• 充电电池
• 手电筒功能

💰 Precio: RD$ 810
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBADEBDD1D,810.0,,VBADEBDD1D.jpg,便携收音机,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 810，请在审核台确认
vb3cf5f113,Micrófono dinámico / cardioide / alta fidelidad,"Micrófono dinámico / cardioide / alta fidelidad

📦 Características:
• 单向
• 高保真

💰 Precio: RD$ 340
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB3CF5F113,340.0,,VB3CF5F113.jpg,动圈麦克风,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 340，请在审核台确认
vbdf9abf96,Aro de luz RGB con soporte / anillo LED multicolor,"Aro de luz RGB con soporte / anillo LED multicolor

📦 Características:
• RGB灯光
• 多种色温
• 夜间核心极限
• 填充光
• 带支架

💰 Precio: RD$ 565
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBDF9ABF96,1645,,VBDF9ABF96.jpg,RGB环形灯,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 价格疑似识别有误（568.0），已自动修正为 RD$ 5680; 价格由 AI 从图片识别：RD$ 5680，请在审核台确认; 价格经二次OCR修正：568 → RD$ 565
vb678c400b,Aro de luz LED multicolor / lámpara anillo 30cm,"Aro de luz LED multicolor / lámpara anillo 30cm

📦 Características:
• 多色温
• 夜间核心极致
• 中国制造

💰 Precio: RD$ 1375
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB678C400B,1375.0,,VB678C400B.jpg,LED环形灯,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认; 价格经二次OCR修正：175 → RD$ 1375
vbf8e8579a,Bocina inalámbrica / speaker 8 pulgadas 5000mAh,"Bocina inalámbrica / speaker 8 pulgadas 5000mAh

📦 Características:
• 8寸
• 5000mAh
• DC 5V
• 1套
• 4.1kg

💰 Precio: RD$ 175
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,数码配件,数码配件,TRUE,VBF8E8579A,3150,,VBF8E8579A.jpg,无线音箱,数码配件,数码配件,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
vb109ebf31,Bocina inalámbrica portátil RGB,"Bocina inalámbrica portátil RGB

📦 Características:
• RGB灯效
• 便携式
• 无线

💰 Precio: RD$ 175
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,,,TRUE,VB109EBF31,1150,,VB109EBF31.jpg,无线音箱,,,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
vbd41e6d24,Aro de luz RGB / lámpara LED multicolor,"Aro de luz RGB / lámpara LED multicolor

📦 Características:
• RGB
• 多色温
• 夜光模式
• 中国制造

💰 Precio: RD$ 565
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBD41E6D24,1075,,VBD41E6D24.jpg,RGB环形灯,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 价格疑似识别有误（58.0），已自动修正为 RD$ 580; 价格由 AI 从图片识别：RD$ 580，请在审核台确认; 价格经二次OCR修正：58 → RD$ 565
vb3ab90188,Bocina / parlante multimedia 12 pulgadas 5000mAh con micrófono,"Bocina / parlante multimedia 12 pulgadas 5000mAh con micrófono

📦 Características:
• 12寸
• 5000mAh
• 超重低音
• 带麦克风

💰 Precio: Consultar precio
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB3AB90188,3180,,VB3AB90188.jpg,多媒体音箱,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",
vb71ece2ae,Bocina inalámbrica portátil / speaker 3 pulgadas luz azul,"Bocina inalámbrica portátil / speaker 3 pulgadas luz azul

📦 Características:
• 3英寸
• 蓝色灯光
• 便携式

💰 Precio: RD$ 30
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VB71ECE2AE,340,,VB71ECE2AE.jpg,无线音箱,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 图片可能拍反，价格从旋转图中识别; ⚠ 价格疑似识别有误（3.0），已自动修正为 RD$ 30; 价格由 AI 从图片识别：RD$ 30，请在审核台确认
vbd41e6d24,Aro de luz RGB / lámpara LED multicolor,"Aro de luz RGB / lámpara LED multicolor

📦 Características:
• RGB
• 多色温
• 夜光模式
• 中国制造

💰 Precio: RD$ 565
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,Electrónicos y Tecnología,TRUE,VBD41E6D24,1075,,VBD41E6D24.jpg,RGB环形灯,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 价格疑似识别有误（58.0），已自动修正为 RD$ 580; 价格由 AI 从图片识别：RD$ 580，请在审核台确认; 价格经二次OCR修正：58 → RD$ 565
vbe89a8ec7,Bomba manual para agua de botellón / galón,"Bomba manual para agua de botellón / galón

📦 Características:
• 适用于桶装水
• 真空泵设计
• 易操作

💰 Precio: RD$ 125
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBE89A8EC7,125.0,,VBE89A8EC7.jpg,手动饮水泵,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 125，请在审核台确认
vbe5f865bd,Greca / cafetera de acero inoxidable 12 tazas,"Greca / cafetera de acero inoxidable 12 tazas

📦 Características:
• 12杯
• 不锈钢

💰 Precio: RD$ 940
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBE5F865BD,940.0,,VBE5F865BD.jpg,不锈钢咖啡壶,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 940，请在审核台确认
vbe0fc267f,Báscula de cocina / pesa alimentos 1kg con función tara,"Báscula de cocina / pesa alimentos 1kg con función tara

📦 Características:
• 最大1KG
• 11.7x11.7x15.3cm
• 弹簧结构
• 去皮功能

💰 Precio: RD$ 1200
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBE0FC267F,190,,VBE0FC267F.jpg,厨房秤,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 190，请在审核台确认; 价格经二次OCR修正：190 → RD$ 1200
vbde4dbd1a,Cafetera eléctrica rápida 650W / 900ml / garantía 12 meses,"Cafetera eléctrica rápida 650W / 900ml / garantía 12 meses

📦 Características:
• 650W
• 900ml
• 12个月保修
• 多功能
• 快速准备

💰 Precio: RD$ 1520
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBDE4DBD1A,1520.0,,VBDE4DBD1A.jpg,咖啡机,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1520，请在审核台确认
vbdae9495e,Batidora de mano / mezcladora eléctrica 260W 7 velocidades,"Batidora de mano / mezcladora eléctrica 260W 7 velocidades

📦 Características:
• 7档调速
• 260W功率
• 轻便易握

💰 Precio: RD$ 415
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBDAE9495E,415.0,,VBDAE9495E.jpg,手持搅拌器,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 415，请在审核台确认
vbd4569499,Estufa de gas / quemador de mesa metálico 1 hornilla,"Estufa de gas / quemador de mesa metálico 1 hornilla

📦 Características:
• 单灶
• 金属材质
• 台式设计

💰 Precio: RD$ 905
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBD4569499,905.0,,VBD4569499.jpg,单灶燃气炉,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 905，请在审核台确认
vbd3724c01,Sandwichera eléctrica 750W / máquina de sándwich 110V,"Sandwichera eléctrica 750W / máquina de sándwich 110V

📦 Características:
• 750W
• AC 110V

💰 Precio: RD$ 1285
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBD3724C01,1285,,VBD3724C01.jpg,三明治机,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1285，请在审核台确认
vbd2c06714,Hornilla eléctrica / estufa eléctrica 1000W 155mm,"Hornilla eléctrica / estufa eléctrica 1000W 155mm

📦 Características:
• 1个
• 155mm
• 1000W
• 防过热
• 防粘涂层

💰 Precio: RD$ 415
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBD2C06714,415.0,,VBD2C06714.jpg,电热单头炉,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 415，请在审核台确认
vbc90d3b6b,Picadora de ajo eléctrica 250ml rosada,"Picadora de ajo eléctrica 250ml rosada

📦 Características:
• 250ml
• 电动
• 粉色

💰 Precio: RD$ 285
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VBC90D3B6B,285.0,,VBC90D3B6B.jpg,电动蒜泥机,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 285，请在审核台确认
vb7548c931,Batidor manual plástico verde / Mini mezclador manual,"Batidor manual plástico verde / Mini mezclador manual

📦 Características:
• 绿色
• 塑料
• 手动

💰 Precio: RD$ 220
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VB7548C931,220.0,,VB7548C931.jpg,迷你手动搅拌器,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 220，请在审核台确认
vb72495129,Greca / cafetera moka 6 tazas de aluminio,"Greca / cafetera moka 6 tazas de aluminio

📦 Características:
• 6杯
• 铝制

💰 Precio: RD$ 450
✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,Cocina y Hogar,TRUE,VB72495129,450.0,,VB72495129.jpg,摩卡咖啡壶,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 450，请在审核台确认
